1371	45.67	1652.91	1462.32	1533.25	1380.13	805.1	1026.4	911.03	1047.07
1376	45.83	1639	1451.64	1526.26	1370.89	810.26	1038.72	922.44	1053.52
1381	46	1627.1	1441.74	1518.14	1362.21	817.17	1049.18	934.97	1059.39
1386	46.17	1617.17	1430.13	1509.06	1354.09	826.13	1058.96	947.51	1064.92
1391	46.33	1606.71	1415.09	1500.02	1346.12	837.42	1069.87	958.49	1070.22
1396	46.5	1594.55	1399.17	1491.6	1337.27	850.75	1079.6	967.85	1076.23
1401	46.67	1581.1	1383.84	1483.31	1327.22	865.97	1088.15	976.63	1083.5
1406	46.83	1567.02	1367.92	1474.33	1316.48	882.84	1097.88	985.65	1090.4
1411	47	1552.6	1352.3	1464.37	1305.57	900.25	1108.2	995.04	1095.05
1416	47.17	1538.14	1338.15	1453.65	1294.81	916.99	1117.92	1004.66	1097.58
1421	47.33	1524.25	1323.41	1442.69	1283.9	932.59	1127.65	1014.45	1098.76
1426	47.5	1511.32	1306.97	1431.4	1272.7	947.04	1137.97	1024.26	1099.35
1431	47.67	1499.39	1291.6	1418.34	1262.38	960.24	1147.74	1033.86	1100.83
1436	47.83	1488.36	1279.35	1402.46	1254.42	971.9	1155.43	1042.92	1103.77
1441	48	1478.14	1268.57	1385.75	1248.43	981.94	1161.74	1050.98	1106.96
1446	48.17	1468.52	1257.41	1371.27	1241.46	991.09	1168.06	1057.8	1109.44
1451	48.33	1459.43	1246.5	1358.86	1232.32	1000.51	1174.15	1063.9	1111.36
1456	48.5	1451.11	1236.6	1346.48	1223.21	1010.55	1179.54	1070.39	1112.59
1461	48.67	1443.59	1227.15	1333.58	1215.31	1020.72	1184.56	1077.85	1113.03
1466	48.83	1436.33	1217.87	1321.07	1208.07	1030.33	1189.26	1085.63	1113.12
1471	49	1428.74	1209.04	1309.33	1201.14	1038.81	1193.28	1093.06	1113.17
1476	49.17	1420.29	1200.87	1297.55	1194.26	1046.21	1196.5	1100.35	1113.24
1481	49.33	1410.48	1193.15	1285.64	1187.34	1053.07	1198.65	1107.53	1113.39
1486	49.5	1398.99	1185.33	1274.52	1180.24	1059.95	1198.98	1114.13	1113.56
1491	49.67	1386.04	1177.69	1264.16	1173.25	1067.38	1197.07	1120.15	1113.58
1496	49.83	1372.45	1171.29	1254.34	1167.52	1075.46	1193.37	1125.69	1113.48
